state,state_fips,quarter_label,bartik_ld,weight_sum,n_supersectors
IL,17,2005Q3,0.05064237687033938,0.9999999999999999,12.0
IL,17,2005Q4,0.048517108885710175,0.9999999999999999,12.0
IL,17,2006Q1,0.047805119871687916,0.9999999999999999,12.0
IL,17,2006Q2,0.04912169039084714,0.9999999999999999,12.0
IL,17,2006Q3,0.04745837589153759,0.9999999999999999,12.0
IL,17,2006Q4,0.04828576004951688,0.9999999999999999,12.0
IL,17,2007Q1,0.049264567844544305,0.9999999999999999,12.0
IL,17,2007Q2,0.0503084275097758,0.9999999999999999,12.0
IL,17,2007Q3,0.05321803801508421,0.9999999999999999,12.0
IL,17,2007Q4,0.05183452799196171,0.9999999999999999,12.0
IL,17,2008Q1,0.0517830819722705,0.9999999999999999,12.0
IL,17,2008Q2,0.05336092885517943,0.9999999999999999,12.0
IL,17,2008Q3,0.05608249450420853,0.9999999999999999,12.0
IL,17,2008Q4,0.06180743564990757,0.9999999999999999,12.0
IL,17,2009Q1,0.06847702632909182,0.9999999999999999,12.0
IL,17,2009Q2,0.0616383576360839,0.9999999999999999,12.0
IL,17,2009Q3,0.056914761315345806,0.9999999999999999,12.0
IL,17,2009Q4,0.051982496933206536,0.9999999999999999,12.0
IL,17,2010Q1,0.048281455552726775,0.9999999999999999,12.0
IL,17,2010Q2,0.045498539268579746,0.9999999999999999,12.0
IL,17,2010Q3,0.047836447898746005,0.9999999999999999,12.0
IL,17,2010Q4,0.04692350539045665,0.9999999999999999,12.0
IL,17,2011Q1,0.04669104463864456,0.9999999999999999,12.0
IL,17,2011Q2,0.04882361400983911,0.9999999999999999,12.0
IL,17,2011Q3,0.04794984905680422,0.9999999999999999,12.0
IL,17,2011Q4,0.048116720495105215,0.9999999999999999,12.0
IL,17,2012Q1,0.04767062578778876,0.9999999999999999,12.0
IL,17,2012Q2,0.0498176964030683,0.9999999999999999,12.0
IL,17,2012Q3,0.046889442468128976,0.9999999999999999,12.0
IL,17,2012Q4,0.04844035917520501,0.9999999999999999,12.0
IL,17,2013Q1,0.044376322974199085,0.9999999999999999,12.0
IL,17,2013Q2,0.04711583612409969,0.9999999999999999,12.0
IL,17,2013Q3,0.04749155922345097,0.9999999999999999,12.0
IL,17,2013Q4,0.04393193220471795,0.9999999999999999,12.0
IL,17,2014Q1,0.04637925151199602,0.9999999999999999,12.0
IL,17,2014Q2,0.046135215243899665,0.9999999999999999,12.0
IL,17,2014Q3,0.04603000726026473,0.9999999999999999,12.0
IL,17,2014Q4,0.047555033108012824,0.9999999999999999,12.0
IL,17,2015Q1,0.0478541033051554,0.9999999999999999,12.0
IL,17,2015Q2,0.04664632158164191,0.9999999999999999,12.0
IL,17,2015Q3,0.04733341234403227,0.9999999999999999,12.0
IL,17,2015Q4,0.046868176994967085,0.9999999999999999,12.0
IL,17,2016Q1,0.04840980773539822,0.9999999999999999,12.0
IL,17,2016Q2,0.04632488917074125,0.9999999999999999,12.0
IL,17,2016Q3,0.04513906508259184,0.9999999999999999,12.0
IL,17,2016Q4,0.044683156391264946,0.9999999999999999,12.0
IL,17,2017Q1,0.04536751751004656,0.9999999999999999,12.0
IL,17,2017Q2,0.047389676158857835,0.9999999999999999,12.0
IL,17,2017Q3,0.048320783500893104,0.9999999999999999,12.0
IL,17,2017Q4,0.04603067813452112,0.9999999999999999,12.0
IL,17,2018Q1,0.04777984334942116,0.9999999999999999,12.0
IL,17,2018Q2,0.046738242662742895,0.9999999999999999,12.0
IL,17,2018Q3,0.04642797339441793,0.9999999999999999,12.0
IL,17,2018Q4,0.04911484098567733,0.9999999999999999,12.0
IL,17,2019Q1,0.04441577726374657,0.9999999999999999,12.0
IL,17,2019Q2,0.048248916798968484,0.9999999999999999,12.0
IL,17,2019Q3,0.04918360881659216,0.9999999999999999,12.0
IL,17,2019Q4,0.04813870050789984,0.9999999999999999,12.0
IL,17,2020Q1,0.14800927188820856,0.9999999999999999,12.0
IL,17,2020Q2,0.1193393059127752,0.9999999999999999,12.0
IL,17,2020Q3,0.04309077733217536,0.9999999999999999,12.0
IL,17,2020Q4,0.047652308547115135,0.9999999999999999,12.0
IL,17,2021Q1,0.04175815150761256,0.9999999999999999,12.0
IL,17,2021Q2,0.03622990544444362,0.9999999999999999,12.0
IL,17,2021Q3,0.03684984439506589,0.9999999999999999,12.0
IL,17,2021Q4,0.03602960225844373,0.9999999999999999,12.0
IL,17,2022Q1,0.037185859836010714,0.9999999999999999,12.0
IL,17,2022Q2,0.03877237857990165,0.9999999999999999,12.0
IL,17,2022Q3,0.039992854800374934,0.9999999999999999,12.0
IL,17,2022Q4,0.04072956219493128,0.9999999999999999,12.0
IL,17,2023Q1,0.04621398542553552,0.9999999999999999,12.0
IN,18,2001Q1,0.05337198721150768,1.0000000000000002,12.0
IN,18,2001Q2,0.05313104202511661,1.0000000000000002,12.0
IN,18,2001Q3,0.054304108346994416,1.0000000000000002,12.0
IN,18,2001Q4,0.05786554310127432,1.0000000000000002,12.0
IN,18,2002Q1,0.05071352660242275,1.0000000000000002,12.0
IN,18,2002Q2,0.051331554111084594,1.0000000000000002,12.0
IN,18,2002Q3,0.05175130966440496,1.0000000000000002,12.0
IN,18,2002Q4,0.050977799832445915,1.0000000000000002,12.0
IN,18,2003Q1,0.052043279171024526,1.0000000000000002,12.0
IN,18,2003Q2,0.05217557252936958,1.0000000000000002,12.0
IN,18,2003Q3,0.052066443901933906,1.0000000000000002,12.0
IN,18,2003Q4,0.04997434730884466,1.0000000000000002,12.0
IN,18,2004Q1,0.05111776594984395,1.0000000000000002,12.0
IN,18,2004Q2,0.048517228573559244,1.0000000000000002,12.0
IN,18,2004Q3,0.049726922373669304,1.0000000000000002,12.0
IN,18,2004Q4,0.04900858377880166,1.0000000000000002,12.0
IN,18,2005Q1,0.052157394620584316,1.0000000000000002,12.0
IN,18,2005Q2,0.04994181633607623,1.0000000000000002,12.0
IN,18,2005Q3,0.04847381017444,1.0000000000000002,12.0
IN,18,2005Q4,0.04611176763017411,1.0000000000000002,12.0
IN,18,2006Q1,0.04572054300123679,1.0000000000000002,12.0
IN,18,2006Q2,0.04662726542780733,1.0000000000000002,12.0
IN,18,2006Q3,0.045441904774386414,1.0000000000000002,12.0
IN,18,2006Q4,0.0460143559872083,1.0000000000000002,12.0
IN,18,2007Q1,0.04706549405058783,1.0000000000000002,12.0
IN,18,2007Q2,0.047956117124703906,1.0000000000000002,12.0
IN,18,2007Q3,0.05063396200645481,1.0000000000000002,12.0
IN,18,2007Q4,0.04913199436062243,1.0000000000000002,12.0
IN,18,2008Q1,0.04869509852057759,1.0000000000000002,12.0
IN,18,2008Q2,0.05127884008320454,1.0000000000000002,12.0
IN,18,2008Q3,0.05347234853612827,1.0000000000000002,12.0
IN,18,2008Q4,0.05967280949736411,1.0000000000000002,12.0
IN,18,2009Q1,0.06725761897546516,1.0000000000000002,12.0
IN,18,2009Q2,0.06042720134469487,1.0000000000000002,12.0
IN,18,2009Q3,0.054675545374565225,1.0000000000000002,12.0
IN,18,2009Q4,0.04992337762062447,1.0000000000000002,12.0
IN,18,2010Q1,0.04588253658043288,1.0000000000000002,12.0
IN,18,2010Q2,0.04312876902563599,1.0000000000000002,12.0
IN,18,2010Q3,0.04516345082095906,1.0000000000000002,12.0
IN,18,2010Q4,0.0443855951963545,1.0000000000000002,12.0
IN,18,2011Q1,0.04368754614295564,1.0000000000000002,12.0
IN,18,2011Q2,0.04529814722471823,1.0000000000000002,12.0
IN,18,2011Q3,0.044689489071917395,1.0000000000000002,12.0
IN,18,2011Q4,0.044434452544754865,1.0000000000000002,12.0
IN,18,2012Q1,0.043997393268083766,1.0000000000000002,12.0
IN,18,2012Q2,0.04592332191018013,1.0000000000000002,12.0
IN,18,2012Q3,0.043654999795712156,1.0000000000000002,12.0
IN,18,2012Q4,0.0446881275954123,1.0000000000000002,12.0
IN,18,2013Q1,0.041363907070765864,1.0000000000000002,12.0
IN,18,2013Q2,0.043897659615887694,1.0000000000000002,12.0
IN,18,2013Q3,0.04367333759191069,1.0000000000000002,12.0
IN,18,2013Q4,0.040649503673385885,1.0000000000000002,12.0
IN,18,2014Q1,0.04235612825616847,1.0000000000000002,12.0
IN,18,2014Q2,0.04262848521653092,1.0000000000000002,12.0
IN,18,2014Q3,0.04198317346283453,1.0000000000000002,12.0
IN,18,2014Q4,0.04372498708388031,1.0000000000000002,12.0
IN,18,2015Q1,0.044367503392444683,1.0000000000000002,12.0
IN,18,2015Q2,0.04293991311348951,1.0000000000000002,12.0
IN,18,2015Q3,0.04371072663180325,1.0000000000000002,12.0
IN,18,2015Q4,0.04318935867027368,1.0000000000000002,12.0
IN,18,2016Q1,0.04441824572449022,1.0000000000000002,12.0
IN,18,2016Q2,0.04297243766831956,1.0000000000000002,12.0
IN,18,2016Q3,0.041852195871962074,1.0000000000000002,12.0
IN,18,2016Q4,0.041161192204384876,1.0000000000000002,12.0
IN,18,2017Q1,0.042147795024179945,1.0000000000000002,12.0
IN,18,2017Q2,0.04359440197772557,1.0000000000000002,12.0
IN,18,2017Q3,0.04468793267349162,1.0000000000000002,12.0
IN,18,2017Q4,0.043008529515677164,1.0000000000000002,12.0
IN,18,2018Q1,0.04446203546960572,1.0000000000000002,12.0
IN,18,2018Q2,0.043541588585266154,1.0000000000000002,12.0
IN,18,2018Q3,0.04338562798763736,1.0000000000000002,12.0
IN,18,2018Q4,0.045614083787246115,1.0000000000000002,12.0
IN,18,2019Q1,0.04136616793333641,1.0000000000000002,12.0
IN,18,2019Q2,0.04474825943208169,1.0000000000000002,12.0
IN,18,2019Q3,0.04558625765055806,1.0000000000000002,12.0
IN,18,2019Q4,0.04480219003333875,1.0000000000000002,12.0
IN,18,2020Q1,0.14500628892627057,1.0000000000000002,12.0
IN,18,2020Q2,0.11531675978145119,1.0000000000000002,12.0
IN,18,2020Q3,0.040347076137013195,1.0000000000000002,12.0
IN,18,2020Q4,0.0448090954405255,1.0000000000000002,12.0
IN,18,2021Q1,0.03819589583352332,1.0000000000000002,12.0
IN,18,2021Q2,0.033863718958650715,1.0000000000000002,12.0
IN,18,2021Q3,0.03397671326381387,1.0000000000000002,12.0
IN,18,2021Q4,0.033369665868421716,1.0000000000000002,12.0
IN,18,2022Q1,0.03431014492750831,1.0000000000000002,12.0
IN,18,2022Q2,0.03545689708769299,1.0000000000000002,12.0
IN,18,2022Q3,0.037005376454923855,1.0000000000000002,12.0
IN,18,2022Q4,0.03746274876184003,1.0000000000000002,12.0
IN,18,2023Q1,0.04268508268577597,1.0000000000000002,12.0
IA,19,2001Q1,0.05049160161758767,1.0,12.0
IA,19,2001Q2,0.05045707351409837,1.0,12.0
IA,19,2001Q3,0.051622782134073765,1.0,12.0
IA,19,2001Q4,0.055261913113107644,1.0,12.0
IA,19,2002Q1,0.04861973154093935,1.0,12.0
IA,19,2002Q2,0.049659811082918774,1.0,12.0
IA,19,2002Q3,0.04990892088691231,1.0,12.0
IA,19,2002Q4,0.04890018607561479,1.0,12.0
IA,19,2003Q1,0.05017973972714092,1.0,12.0
IA,19,2003Q2,0.050146342170448575,1.0,12.0
IA,19,2003Q3,0.05015330631011384,1.0,12.0
IA,19,2003Q4,0.04814902835433447,1.0,12.0
IA,19,2004Q1,0.04936777328043249,1.0,12.0
IA,19,2004Q2,0.04682852611693737,1.0,12.0
IA,19,2004Q3,0.04781985104486805,1.0,12.0
IA,19,2004Q4,0.04731187627557403,1.0,12.0
IA,19,2005Q1,0.05057395315810721,1.0,12.0
IA,19,2005Q2,0.04806892922747922,1.0,12.0
IA,19,2005Q3,0.046714397798579756,1.0,12.0
IA,19,2005Q4,0.044588928309128424,1.0,12.0
IA,19,2006Q1,0.04434232875988535,1.0,12.0
IA,19,2006Q2,0.045155139148706946,1.0,12.0
IA,19,2006Q3,0.043769030992606935,1.0,12.0
IA,19,2006Q4,0.04446012750194224,1.0,12.0
IA,19,2007Q1,0.04548644323226338,1.0,12.0
IA,19,2007Q2,0.046353289318257135,1.0,12.0
IA,19,2007Q3,0.04917517836662032,1.0,12.0
IA,19,2007Q4,0.04739673206364484,1.0,12.0
IA,19,2008Q1,0.04720620923646453,1.0,12.0
IA,19,2008Q2,0.049567876104252,1.0,12.0
IA,19,2008Q3,0.05174769158800715,1.0,12.0
IA,19,2008Q4,0.05731661048105354,1.0,12.0
IA,19,2009Q1,0.06433267373841921,1.0,12.0
IA,19,2009Q2,0.058280076573431226,1.0,12.0
IA,19,2009Q3,0.053106794799661725,1.0,12.0
IA,19,2009Q4,0.04829705486142191,1.0,12.0
IA,19,2010Q1,0.04438183366000779,1.0,12.0
IA,19,2010Q2,0.04180224719354002,1.0,12.0
IA,19,2010Q3,0.04350819962987199,1.0,12.0
IA,19,2010Q4,0.04284515971604839,1.0,12.0
IA,19,2011Q1,0.04215096653282801,1.0,12.0
IA,19,2011Q2,0.04350583783104219,1.0,12.0
IA,19,2011Q3,0.04295445898792112,1.0,12.0
IA,19,2011Q4,0.04281985814182187,1.0,12.0
IA,19,2012Q1,0.042406313421069694,1.0,12.0
IA,19,2012Q2,0.04437337053018074,1.0,12.0
IA,19,2012Q3,0.042209800175277104,1.0,12.0
IA,19,2012Q4,0.043111181685942836,1.0,12.0
IA,19,2013Q1,0.03997645665704379,1.0,12.0
IA,19,2013Q2,0.04246467540265479,1.0,12.0
IA,19,2013Q3,0.0425875644357262,1.0,12.0
IA,19,2013Q4,0.03974426241937079,1.0,12.0
IA,19,2014Q1,0.04130591238959093,1.0,12.0
IA,19,2014Q2,0.04134741452109677,1.0,12.0
IA,19,2014Q3,0.040602656242613354,1.0,12.0
IA,19,2014Q4,0.04225479669370233,1.0,12.0
IA,19,2015Q1,0.04292649303093407,1.0,12.0
IA,19,2015Q2,0.04167950914283256,1.0,12.0
IA,19,2015Q3,0.04235042189924657,1.0,12.0
IA,19,2015Q4,0.04152916559634797,1.0,12.0
IA,19,2016Q1,0.042745988314061185,1.0,12.0
IA,19,2016Q2,0.04138833062038938,1.0,12.0
IA,19,2016Q3,0.04033863559062223,1.0,12.0
IA,19,2016Q4,0.03970640186919653,1.0,12.0
IA,19,2017Q1,0.04077184899899759,1.0,12.0
IA,19,2017Q2,0.04205982470665647,1.0,12.0
IA,19,2017Q3,0.04308609573456962,1.0,12.0
IA,19,2017Q4,0.04170115817316989,1.0,12.0
IA,19,2018Q1,0.04291192031703356,1.0,12.0
IA,19,2018Q2,0.04205909241171574,1.0,12.0
IA,19,2018Q3,0.04192830457833531,1.0,12.0
IA,19,2018Q4,0.04384217610073133,1.0,12.0
IA,19,2019Q1,0.03996499834956313,1.0,12.0
IA,19,2019Q2,0.043176774502982705,1.0,12.0
IA,19,2019Q3,0.04427552794835631,1.0,12.0
IA,19,2019Q4,0.04322737808218946,1.0,12.0
IA,19,2020Q1,0.1403990981927829,1.0,12.0
IA,19,2020Q2,0.11159193262434734,1.0,12.0
IA,19,2020Q3,0.03882389580729684,1.0,12.0
IA,19,2020Q4,0.043100497128613156,1.0,12.0
IA,19,2021Q1,0.03676745917138965,1.0,12.0
IA,19,2021Q2,0.03258757119538299,1.0,12.0
IA,19,2021Q3,0.03251349575589833,1.0,12.0
IA,19,2021Q4,0.03196014588111777,1.0,12.0
IA,19,2022Q1,0.03273441875242185,1.0,12.0
IA,19,2022Q2,0.03397053914411731,1.0,12.0
IA,19,2022Q3,0.035772419387277286,1.0,12.0
IA,19,2022Q4,0.0361943662266129,1.0,12.0
IA,19,2023Q1,0.04102005135182525,1.0,12.0
KS,20,2001Q1,0.05183783218895214,1.0,12.0
KS,20,2001Q2,0.05087508082123714,1.0,12.0
KS,20,2001Q3,0.052435067516275684,1.0,12.0
KS,20,2001Q4,0.055797346916013124,1.0,12.0
KS,20,2002Q1,0.04899993502017739,1.0,12.0
KS,20,2002Q2,0.05007915238099202,1.0,12.0
KS,20,2002Q3,0.05035564422632326,1.0,12.0
KS,20,2002Q4,0.049419203889494716,1.0,12.0
KS,20,2003Q1,0.050660946789965404,1.0,12.0
KS,20,2003Q2,0.05092435571608668,1.0,12.0
KS,20,2003Q3,0.05096075943560655,1.0,12.0
KS,20,2003Q4,0.04900909868257161,1.0,12.0
KS,20,2004Q1,0.050154912157053325,1.0,12.0
KS,20,2004Q2,0.0478269026404678,1.0,12.0
KS,20,2004Q3,0.048508722365897365,1.0,12.0
KS,20,2004Q4,0.047837910578210914,1.0,12.0
KS,20,2005Q1,0.051261351251674615,1.0,12.0
KS,20,2005Q2,0.048993363326827154,1.0,12.0
KS,20,2005Q3,0.04778196174018383,1.0,12.0
KS,20,2005Q4,0.0454704753445441,1.0,12.0
KS,20,2006Q1,0.04510673088592964,1.0,12.0
KS,20,2006Q2,0.0460037261761791,1.0,12.0
KS,20,2006Q3,0.04457977996947386,1.0,12.0
KS,20,2006Q4,0.045402128031187566,1.0,12.0
KS,20,2007Q1,0.04639638077062352,1.0,12.0
KS,20,2007Q2,0.04726057284637025,1.0,12.0
KS,20,2007Q3,0.05001000617678077,1.0,12.0
KS,20,2007Q4,0.04832444687922873,1.0,12.0
KS,20,2008Q1,0.048326642848889434,1.0,12.0
KS,20,2008Q2,0.05031760966416936,1.0,12.0
KS,20,2008Q3,0.05253836704596669,1.0,12.0
KS,20,2008Q4,0.05857884073519746,1.0,12.0
KS,20,2009Q1,0.0650140067074712,1.0,12.0
KS,20,2009Q2,0.058803337174148144,1.0,12.0
KS,20,2009Q3,0.05384899433114075,1.0,12.0
KS,20,2009Q4,0.04917358064394898,1.0,12.0
KS,20,2010Q1,0.045341809995959596,1.0,12.0
KS,20,2010Q2,0.042683530811579176,1.0,12.0
KS,20,2010Q3,0.044699689475386876,1.0,12.0
KS,20,2010Q4,0.043864685041362796,1.0,12.0
KS,20,2011Q1,0.04336845628870455,1.0,12.0
KS,20,2011Q2,0.04513959281545037,1.0,12.0
KS,20,2011Q3,0.044370111758818886,1.0,12.0
KS,20,2011Q4,0.04424171904916138,1.0,12.0
KS,20,2012Q1,0.04400731629798018,1.0,12.0
KS,20,2012Q2,0.04592250945446422,1.0,12.0
KS,20,2012Q3,0.04363986419245477,1.0,12.0
KS,20,2012Q4,0.0445703740364021,1.0,12.0
KS,20,2013Q1,0.041143852307458394,1.0,12.0
KS,20,2013Q2,0.043816713600342914,1.0,12.0
KS,20,2013Q3,0.04414825094379931,1.0,12.0
KS,20,2013Q4,0.04102367577043337,1.0,12.0
KS,20,2014Q1,0.04291571026350628,1.0,12.0
KS,20,2014Q2,0.04273634142174212,1.0,12.0
KS,20,2014Q3,0.04238480286579558,1.0,12.0
KS,20,2014Q4,0.044006457080924426,1.0,12.0
KS,20,2015Q1,0.04447396113744827,1.0,12.0
KS,20,2015Q2,0.04318325278034606,1.0,12.0
KS,20,2015Q3,0.043783198449497664,1.0,12.0
KS,20,2015Q4,0.0432397095090341,1.0,12.0
KS,20,2016Q1,0.04456918314046497,1.0,12.0
KS,20,2016Q2,0.0428993620450039,1.0,12.0
KS,20,2016Q3,0.041681539987845365,1.0,12.0
KS,20,2016Q4,0.041046663346425705,1.0,12.0
KS,20,2017Q1,0.04199773828283736,1.0,12.0
KS,20,2017Q2,0.043759636646277786,1.0,12.0
KS,20,2017Q3,0.04464977349154482,1.0,12.0
KS,20,2017Q4,0.04289923781727873,1.0,12.0
KS,20,2018Q1,0.04438525406575608,1.0,12.0
KS,20,2018Q2,0.04338758916030728,1.0,12.0
KS,20,2018Q3,0.04327674778191771,1.0,12.0
KS,20,2018Q4,0.04531541134594209,1.0,12.0
KS,20,2019Q1,0.04135224254982159,1.0,12.0
KS,20,2019Q2,0.044742696013490305,1.0,12.0
KS,20,2019Q3,0.04572798791385502,1.0,12.0
KS,20,2019Q4,0.04487817535855961,1.0,12.0
KS,20,2020Q1,0.1409936334409594,1.0,12.0
KS,20,2020Q2,0.11289480481852686,1.0,12.0
KS,20,2020Q3,0.0399334780820299,1.0,12.0
KS,20,2020Q4,0.04435968413475576,1.0,12.0
KS,20,2021Q1,0.03818297003822534,1.0,12.0
KS,20,2021Q2,0.033654524870190126,1.0,12.0
KS,20,2021Q3,0.03384036451288092,1.0,12.0
KS,20,2021Q4,0.03328537351073426,1.0,12.0
KS,20,2022Q1,0.03413270460921697,1.0,12.0
KS,20,2022Q2,0.035425093103473006,1.0,12.0
KS,20,2022Q3,0.03699872710473441,1.0,12.0
KS,20,2022Q4,0.03750538165664301,1.0,12.0
KS,20,2023Q1,0.04267506384796538,1.0,12.0
KY,21,2001Q1,0.0516421009125932,1.0,12.0
KY,21,2001Q2,0.050973328019412734,1.0,12.0
KY,21,2001Q3,0.052553869140095535,1.0,12.0
KY,21,2001Q4,0.055976836605020966,1.0,12.0
KY,21,2002Q1,0.0492709359617675,1.0,12.0
KY,21,2002Q2,0.04998027021691114,1.0,12.0
KY,21,2002Q3,0.05056985833407326,1.0,12.0
KY,21,2002Q4,0.049519091468886126,1.0,12.0
KY,21,2003Q1,0.05072261357251131,1.0,12.0
KY,21,2003Q2,0.051030326652221285,1.0,12.0
KY,21,2003Q3,0.05091795744200863,1.0,12.0
KY,21,2003Q4,0.04921587534338288,1.0,12.0
KY,21,2004Q1,0.050504844201038145,1.0,12.0
KY,21,2004Q2,0.04805636941221401,1.0,12.0
KY,21,2004Q3,0.0488742428288462,1.0,12.0
KY,21,2004Q4,0.04832659672806863,1.0,12.0
KY,21,2005Q1,0.051683207063235835,1.0,12.0
KY,21,2005Q2,0.049492794553184324,1.0,12.0
KY,21,2005Q3,0.048079177670985254,1.0,12.0
KY,21,2005Q4,0.04584378789658482,1.0,12.0
KY,21,2006Q1,0.04521802875044641,1.0,12.0
KY,21,2006Q2,0.04607820764853786,1.0,12.0
KY,21,2006Q3,0.04485753503712011,1.0,12.0
KY,21,2006Q4,0.04534508844816629,1.0,12.0
KY,21,2007Q1,0.04649567750104248,1.0,12.0
KY,21,2007Q2,0.04735537531855691,1.0,12.0
KY,21,2007Q3,0.04989326026561601,1.0,12.0
KY,21,2007Q4,0.0484671009661237,1.0,12.0
KY,21,2008Q1,0.0484009722039898,1.0,12.0
KY,21,2008Q2,0.05039854720365978,1.0,12.0
KY,21,2008Q3,0.05283853957260478,1.0,12.0
KY,21,2008Q4,0.05836923437384399,1.0,12.0
KY,21,2009Q1,0.06518479004246787,1.0,12.0
KY,21,2009Q2,0.058961104696959005,1.0,12.0
KY,21,2009Q3,0.05399202789086926,1.0,12.0
KY,21,2009Q4,0.04932919622323074,1.0,12.0
KY,21,2010Q1,0.04523519897524821,1.0,12.0
KY,21,2010Q2,0.04268467531539145,1.0,12.0
KY,21,2010Q3,0.04455862568612744,1.0,12.0
KY,21,2010Q4,0.04388995797189684,1.0,12.0
KY,21,2011Q1,0.04329261425187429,1.0,12.0
KY,21,2011Q2,0.04484383410334307,1.0,12.0
KY,21,2011Q3,0.044369721591326856,1.0,12.0
KY,21,2011Q4,0.04437286744986804,1.0,12.0
KY,21,2012Q1,0.04394442376729116,1.0,12.0
KY,21,2012Q2,0.04591078395317894,1.0,12.0
KY,21,2012Q3,0.0436750892165699,1.0,12.0
KY,21,2012Q4,0.04462613920251446,1.0,12.0
KY,21,2013Q1,0.04132791549826225,1.0,12.0
KY,21,2013Q2,0.04386207559656922,1.0,12.0
KY,21,2013Q3,0.04399731314839616,1.0,12.0
KY,21,2013Q4,0.04097744694505408,1.0,12.0
KY,21,2014Q1,0.04289815750264803,1.0,12.0
KY,21,2014Q2,0.042923920118130024,1.0,12.0
KY,21,2014Q3,0.04240718154938706,1.0,12.0
KY,21,2014Q4,0.04399057328634781,1.0,12.0
KY,21,2015Q1,0.04475005549611894,1.0,12.0
KY,21,2015Q2,0.04347215614549116,1.0,12.0
KY,21,2015Q3,0.044070626537630594,1.0,12.0
KY,21,2015Q4,0.04352121660672095,1.0,12.0
KY,21,2016Q1,0.04480709701885863,1.0,12.0
KY,21,2016Q2,0.04313940996299092,1.0,12.0
KY,21,2016Q3,0.04208521220747506,1.0,12.0
KY,21,2016Q4,0.04124200917809994,1.0,12.0
KY,21,2017Q1,0.04227019309746686,1.0,12.0
KY,21,2017Q2,0.0437963171168556,1.0,12.0
KY,21,2017Q3,0.04474410136118053,1.0,12.0
KY,21,2017Q4,0.043133051005660665,1.0,12.0
KY,21,2018Q1,0.04464922512368001,1.0,12.0
KY,21,2018Q2,0.04368146150863543,1.0,12.0
KY,21,2018Q3,0.0436604077206398,1.0,12.0
KY,21,2018Q4,0.0457460549902601,1.0,12.0
KY,21,2019Q1,0.04163552337548029,1.0,12.0
KY,21,2019Q2,0.04484515291302262,1.0,12.0
KY,21,2019Q3,0.04586872462134603,1.0,12.0
KY,21,2019Q4,0.0450574526888226,1.0,12.0
KY,21,2020Q1,0.14436999254386657,1.0,12.0
KY,21,2020Q2,0.11424381425882364,1.0,12.0
KY,21,2020Q3,0.040395551555103784,1.0,12.0
KY,21,2020Q4,0.04479066903748002,1.0,12.0
KY,21,2021Q1,0.03839672630146186,1.0,12.0
KY,21,2021Q2,0.03379498906738163,1.0,12.0
KY,21,2021Q3,0.033887279981961546,1.0,12.0
KY,21,2021Q4,0.03329997223139634,1.0,12.0
KY,21,2022Q1,0.03424263840410218,1.0,12.0
KY,21,2022Q2,0.03539533500341503,1.0,12.0
KY,21,2022Q3,0.03726463745326962,1.0,12.0
KY,21,2022Q4,0.03757235316849086,1.0,12.0
KY,21,2023Q1,0.04285304915445591,1.0,12.0
LA,22,2001Q1,0.05354781401872024,0.9999999999999999,12.0
LA,22,2001Q2,0.051224515879680466,0.9999999999999999,12.0
LA,22,2001Q3,0.05335430802302522,0.9999999999999999,12.0
LA,22,2001Q4,0.057058489735584146,0.9999999999999999,12.0
LA,22,2002Q1,0.050334065397987036,0.9999999999999999,12.0
LA,22,2002Q2,0.0517908169772251,0.9999999999999999,12.0
LA,22,2002Q3,0.052499616715252995,0.9999999999999999,12.0
LA,22,2002Q4,0.051269132670331105,0.9999999999999999,12.0
LA,22,2003Q1,0.05264825698205588,0.9999999999999999,12.0
LA,22,2003Q2,0.053326523285396714,0.9999999999999999,12.0
LA,22,2003Q3,0.053651302759001714,0.9999999999999999,12.0
LA,22,2003Q4,0.05186790989601195,0.9999999999999999,12.0
LA,22,2004Q1,0.05337009470543834,0.9999999999999999,12.0
LA,22,2004Q2,0.050681269915625125,0.9999999999999999,12.0
LA,22,2004Q3,0.051008064734221675,0.9999999999999999,12.0
LA,22,2004Q4,0.05080062751470264,0.9999999999999999,12.0
LA,22,2005Q1,0.05459195023525946,0.9999999999999999,12.0
LA,22,2005Q2,0.05204238565757535,0.9999999999999999,12.0
LA,22,2005Q3,0.05060897413449819,0.9999999999999999,12.0
LA,22,2005Q4,0.04805907344184796,0.9999999999999999,12.0
LA,22,2006Q1,0.047629850224369136,0.9999999999999999,12.0
LA,22,2006Q2,0.04828568170633526,0.9999999999999999,12.0
LA,22,2006Q3,0.04720562262992851,0.9999999999999999,12.0
LA,22,2006Q4,0.04822873320084313,0.9999999999999999,12.0
LA,22,2007Q1,0.048776056227248635,0.9999999999999999,12.0
LA,22,2007Q2,0.0500981137054051,0.9999999999999999,12.0
LA,22,2007Q3,0.052437615437221495,0.9999999999999999,12.0
LA,22,2007Q4,0.050868502946864916,0.9999999999999999,12.0
LA,22,2008Q1,0.05151294420074006,0.9999999999999999,12.0
LA,22,2008Q2,0.05296423627877451,0.9999999999999999,12.0
LA,22,2008Q3,0.05552431035557477,0.9999999999999999,12.0
LA,22,2008Q4,0.06133298846500258,0.9999999999999999,12.0
LA,22,2009Q1,0.06725600914529659,0.9999999999999999,12.0
LA,22,2009Q2,0.06130976570817015,0.9999999999999999,12.0
LA,22,2009Q3,0.05720354032707372,0.9999999999999999,12.0
LA,22,2009Q4,0.05204160010543087,0.9999999999999999,12.0
