state_fips,industry_code,quarter_label,g_delta_loo
12,30,1993Q4,8.68195390947655e-06
12,30,1994Q1,1.0068148231157679e-05
12,30,1994Q2,1.0724766594059268e-05
12,30,1994Q3,7.441674779551328e-06
12,30,1994Q4,8.900826697110412e-06
12,30,1995Q1,8.608996313598596e-06
12,30,1995Q2,8.900826697110412e-06
12,30,1995Q3,9.995190635279725e-06
12,30,1995Q4,9.119699484744275e-06
12,30,1996Q1,9.338572272378138e-06
12,30,1996Q2,8.608996313598596e-06
12,30,1996Q3,9.265614676500183e-06
12,30,1996Q4,9.265614676500183e-06
12,30,1997Q1,9.484487464134046e-06
12,30,1997Q2,9.630402655889955e-06
12,30,1997Q3,1.13084273610829e-05
12,30,1997Q4,1.2329833703374259e-05
12,30,1998Q1,1.1527300148716763e-05
12,30,1998Q2,1.1235469765204946e-05
12,30,1998Q3,9.484487464134046e-06
12,30,1998Q4,9.192657080622229e-06
12,30,1999Q1,1.2402791299252213e-05
12,30,1999Q2,9.703360251767909e-06
12,30,1999Q3,9.92223303940177e-06
12,30,1999Q4,9.192657080622229e-06
12,30,2000Q1,1.043293621054745e-05
12,30,2000Q2,9.265614676500183e-06
12,30,2000Q3,9.630402655889955e-06
12,30,2000Q4,9.04674188886632e-06
12,30,2001Q1,1.0068148231157679e-05
12,30,2001Q2,9.703360251767909e-06
12,30,2001Q3,1.0141105827035633e-05
12,30,2001Q4,1.0359978614669496e-05
12,30,2012Q1,3.064219026874076e-06
12,30,2012Q2,3.283091814507939e-06
12,30,2012Q3,3.283091814507939e-06
12,30,2012Q4,3.574922198019756e-06
12,30,2013Q1,3.210134218629985e-06
12,30,2013Q2,3.5019646021418016e-06
12,30,2013Q3,3.356049410385893e-06
12,30,2013Q4,3.356049410385893e-06
12,30,2014Q1,2.9912614309961223e-06
12,30,2014Q2,3.5019646021418016e-06
12,30,2014Q3,3.1371766227520305e-06
12,30,2014Q4,3.1371766227520305e-06
12,30,2015Q1,3.064219026874076e-06
12,30,2015Q2,3.064219026874076e-06
12,30,2015Q3,3.283091814507939e-06
12,30,2015Q4,3.356049410385893e-06
12,30,2016Q1,3.210134218629985e-06
12,30,2016Q2,3.5019646021418016e-06
12,30,2016Q3,3.5019646021418016e-06
12,30,2016Q4,3.210134218629985e-06
12,30,2017Q1,3.210134218629985e-06
12,30,2017Q2,3.4290070062638473e-06
12,30,2017Q3,3.574922198019756e-06
12,30,2017Q4,3.356049410385893e-06
12,30,2018Q1,2.9912614309961223e-06
12,30,2018Q2,3.4290070062638473e-06
12,30,2018Q3,3.5019646021418016e-06
12,30,2018Q4,3.7937949856536184e-06
12,30,2019Q1,3.1371766227520305e-06
12,30,2019Q2,3.574922198019756e-06
12,30,2019Q3,3.1371766227520305e-06
12,30,2019Q4,3.356049410385893e-06
12,30,2020Q1,3.574922198019756e-06
12,30,2020Q2,5.763650074358382e-06
12,30,2020Q3,3.4290070062638473e-06
12,30,2020Q4,3.356049410385893e-06
12,30,2021Q1,3.064219026874076e-06
12,30,2021Q2,3.356049410385893e-06
12,30,2021Q3,3.7937949856536184e-06
12,30,2021Q4,3.4290070062638473e-06
12,40,1992Q3,1.2753521345662995e-05
12,40,1992Q4,1.168731055792268e-05
12,40,1993Q1,1.4475861848935812e-05
12,40,1993Q2,1.1769326772364242e-05
12,40,1993Q3,1.1154205164052522e-05
12,40,1993Q4,1.1031180842390179e-05
12,40,1994Q1,1.2835537560104557e-05
12,40,1994Q2,1.2794529452883777e-05
12,40,1994Q3,1.0867148413507054e-05
12,40,1994Q4,1.201537541568893e-05
12,40,1995Q1,1.1851342986805806e-05
12,40,1995Q2,1.2671505131221432e-05
12,40,1995Q3,1.2466464595117525e-05
12,40,1995Q4,1.2876545667325339e-05
12,40,1996Q1,1.3737715918961747e-05
12,40,1996Q2,1.2753521345662995e-05
12,40,1996Q3,1.3286626739533152e-05
12,40,1996Q4,1.2056383522909712e-05
12,40,1997Q1,1.3942756455065653e-05
12,40,1997Q2,1.2097391630130494e-05
12,40,1997Q3,1.3983764562286435e-05
12,40,1997Q4,1.546005642223456e-05
12,40,1998Q1,1.5501064529455343e-05
12,40,1998Q2,1.4393845634494248e-05
12,40,1998Q3,1.4065780776727998e-05
12,40,1998Q4,1.3573683490078622e-05
12,40,1999Q1,1.5090983457247531e-05
12,40,1999Q2,1.4639894277818937e-05
12,40,1999Q3,1.476291859948128e-05
12,40,1999Q4,1.4106788883948778e-05
12,40,2000Q1,1.4393845634494248e-05
12,40,2000Q2,1.3409651061195497e-05
12,40,2000Q3,1.4024772669507217e-05
12,40,2000Q4,1.3450659168416277e-05
12,40,2001Q1,1.4557878063377373e-05
12,40,2001Q2,1.5090983457247531e-05
12,40,2001Q3,1.5296023993351438e-05
12,40,2001Q4,1.3737715918961747e-05
12,40,2012Q1,7.99658090805236e-06
12,40,2012Q2,7.99658090805236e-06
12,40,2012Q3,8.324645765818611e-06
12,40,2012Q4,8.775734945247206e-06
12,40,2013Q1,8.160613336935485e-06
12,40,2013Q2,8.160613336935485e-06
12,40,2013Q3,7.791540371948453e-06
12,40,2013Q4,8.734726838026425e-06
12,40,2014Q1,8.160613336935485e-06
12,40,2014Q2,8.529686301922518e-06
12,40,2014Q3,8.324645765818611e-06
12,40,2014Q4,8.406661980260173e-06
12,40,2015Q1,8.160613336935485e-06
12,40,2015Q2,8.242629551377048e-06
12,40,2015Q3,8.406661980260173e-06
12,40,2015Q4,9.472872768000488e-06
12,40,2016Q1,8.406661980260173e-06
12,40,2016Q2,8.5706944091433e-06
12,40,2016Q3,8.857751159688768e-06
12,40,2016Q4,8.775734945247206e-06
12,40,2017Q1,8.078597122493923e-06
12,40,2017Q2,9.062791695792675e-06
12,40,2017Q3,8.89875926690955e-06
12,40,2017Q4,8.734726838026425e-06
12,40,2018Q1,8.037589015273141e-06
12,40,2018Q2,8.734726838026425e-06
12,40,2018Q3,1.0046986269091428e-05
12,40,2018Q4,9.390856553558926e-06
12,40,2019Q1,8.529686301922518e-06
12,40,2019Q2,9.964970054649864e-06
12,40,2019Q3,8.734726838026425e-06
12,40,2019Q4,8.89875926690955e-06
12,40,2020Q1,9.759929518545958e-06
12,40,2020Q2,1.7920542855481444e-05
12,40,2020Q3,8.816743052467986e-06
12,40,2020Q4,9.18581601745502e-06
12,40,2021Q1,7.750532264727671e-06
12,40,2021Q2,8.324645765818611e-06
12,40,2021Q3,9.677913304104394e-06
12,40,2021Q4,8.365653873039391e-06
12,50,1992Q3,1.6485044732344255e-05
12,50,1992Q4,1.2626842773710493e-05
12,50,1993Q1,1.3328334038916631e-05
12,50,1993Q2,1.0873114610695147e-05
12,50,1993Q3,1.0873114610695147e-05
12,50,1993Q4,9.470132080282869e-06
12,50,1994Q1,1.2977588406313561e-05
12,50,1994Q2,1.0171623345489007e-05
12,50,1994Q3,1.0873114610695147e-05
12,50,1994Q4,1.0522368978092077e-05
12,50,1995Q1,1.2626842773710493e-05
12,50,1995Q2,9.470132080282869e-06
12,50,1995Q3,1.1925351508504355e-05
12,50,1995Q4,1.5783553467138115e-05
12,50,1996Q1,1.2276097141107423e-05
12,50,1996Q2,1.2977588406313561e-05
12,50,1996Q3,1.683579036494732e-05
12,50,1996Q4,1.3679079671519701e-05
12,50,1997Q1,1.5082062201931977e-05
12,50,1997Q2,1.788802726275653e-05
12,50,1997Q3,1.753728163015346e-05
12,50,1997Q4,1.82387728953596e-05
12,50,1998Q1,2.8761141873451678e-05
12,50,1998Q2,3.332083509729158e-05
12,50,1998Q3,1.6134299099741185e-05
12,50,1998Q4,1.6134299099741185e-05
12,50,1999Q1,1.8940264160565738e-05
12,50,1999Q2,1.8589518527962668e-05
12,50,1999Q3,1.8940264160565738e-05
12,50,1999Q4,1.6485044732344255e-05
12,50,2000Q1,1.718653599755039e-05
12,50,2000Q2,1.9641755425771878e-05
12,50,2000Q3,2.244772048659643e-05
12,50,2000Q4,2.385070301700871e-05
12,50,2001Q1,2.5253685547420986e-05
12,50,2001Q2,3.086561566907009e-05
12,50,2001Q3,2.5604431180024056e-05
12,50,2001Q4,2.209697485399336e-05
12,50,2012Q1,6.3134213868552465e-06
12,50,2012Q2,7.716403917267523e-06
12,50,2012Q3,7.716403917267523e-06
12,50,2012Q4,8.067149549870593e-06
12,50,2013Q1,7.014912652061385e-06
12,50,2013Q2,8.76864081507673e-06
12,50,2013Q3,8.067149549870593e-06
12,50,2013Q4,7.716403917267523e-06
12,50,2014Q1,7.014912652061385e-06
12,50,2014Q2,8.41789518247366e-06
12,50,2014Q3,7.365658284664454e-06
12,50,2014Q4,8.76864081507673e-06
12,50,2015Q1,8.41789518247366e-06
12,50,2015Q2,7.716403917267523e-06
12,50,2015Q3,8.067149549870593e-06
12,50,2015Q4,9.470132080282869e-06
12,50,2016Q1,1.0171623345489007e-05
12,50,2016Q2,1.1223860243298215e-05
12,50,2016Q3,9.1193864476798e-06
12,50,2016Q4,9.820877712885939e-06
12,50,2017Q1,8.41789518247366e-06
12,50,2017Q2,9.1193864476798e-06
12,50,2017Q3,8.76864081507673e-06
12,50,2017Q4,9.470132080282869e-06
12,50,2018Q1,8.76864081507673e-06
12,50,2018Q2,9.820877712885939e-06
12,50,2018Q3,9.470132080282869e-06
12,50,2018Q4,1.0171623345489007e-05
12,50,2019Q1,9.470132080282869e-06
12,50,2019Q2,9.820877712885939e-06
12,50,2019Q3,9.470132080282869e-06
12,50,2019Q4,9.470132080282869e-06
12,50,2020Q1,1.0522368978092077e-05
12,50,2020Q2,2.1746229221390294e-05
12,50,2020Q3,1.0522368978092077e-05
12,50,2020Q4,1.1925351508504355e-05
12,50,2021Q1,8.76864081507673e-06
12,50,2021Q2,1.0522368978092077e-05
12,50,2021Q3,1.2276097141107423e-05
12,50,2021Q4,1.2626842773710493e-05
12,55,1992Q3,1.7125947246022532e-05
12,55,1992Q4,1.1724686960738502e-05
12,55,1993Q1,1.5281614465681643e-05
12,55,1993Q2,1.2515115295170312e-05
12,55,1993Q3,1.2383377239431677e-05
12,55,1993Q4,1.1329472793522599e-05
12,55,1994Q1,1.3437281685340755e-05
12,55,1994Q2,1.5018138354204374e-05
12,55,1994Q3,1.2910329462386216e-05
12,55,1994Q4,1.43594480755112e-05
12,55,1995Q1,1.3042067518124851e-05
12,55,1995Q2,1.567682863289755e-05
12,55,1995Q3,1.43594480755112e-05
12,55,1995Q4,1.1988163072215773e-05
12,55,1996Q1,1.356901974107939e-05
12,55,1996Q2,1.43594480755112e-05
12,55,1996Q3,1.4491186131249835e-05
12,55,1996Q4,1.2251639183693042e-05
12,55,1997Q1,1.5018138354204374e-05
12,55,1997Q2,1.4227710019772565e-05
12,55,1997Q3,1.5018138354204374e-05
12,55,1997Q4,1.7521161413238438e-05
12,55,1998Q1,1.7389423357499803e-05
12,55,1998Q2,1.8970280026363418e-05
12,55,1998Q3,1.791637558045434e-05
12,55,1998Q4,2.226373141982929e-05
12,55,1999Q1,1.659899502306799e-05
12,55,1999Q2,1.5545090577158913e-05
12,55,1999Q3,1.7125947246022532e-05
12,55,1999Q4,1.6467256967329356e-05
12,55,2000Q1,1.659899502306799e-05
12,55,2000Q2,1.4491186131249835e-05
12,55,2000Q3,1.7257685301761167e-05
12,55,2000Q4,1.5808566688636184e-05
12,55,2001Q1,1.765289946897707e-05
12,55,2001Q2,1.4754662242727104e-05
12,55,2001Q3,1.5545090577158913e-05
12,55,2001Q4,1.6994209190283897e-05
12,55,2012Q1,9.880354180397615e-06
12,55,2012Q2,9.880354180397615e-06
12,55,2012Q3,9.485140013181709e-06
12,55,2012Q4,9.616878068920344e-06
12,55,2013Q1,1.001209223613625e-05
12,55,2013Q2,9.74861612465898e-06
12,55,2013Q3,9.353401957443076e-06
12,55,2013Q4,1.0143830291874883e-05
12,55,2014Q1,9.880354180397615e-06
12,55,2014Q2,9.74861612465898e-06
12,55,2014Q3,9.880354180397615e-06
12,55,2014Q4,1.0539044459090789e-05
12,55,2015Q1,9.880354180397615e-06
12,55,2015Q2,9.485140013181709e-06
12,55,2015Q3,1.001209223613625e-05
12,55,2015Q4,1.0802520570568058e-05
12,55,2016Q1,1.0275568347613519e-05
12,55,2016Q2,1.0802520570568058e-05
12,55,2016Q3,9.74861612465898e-06
12,55,2016Q4,1.0670782514829424e-05
12,55,2017Q1,1.0143830291874883e-05
12,55,2017Q2,1.0143830291874883e-05
12,55,2017Q3,1.0407306403352154e-05
12,55,2017Q4,1.1461210849261232e-05
12,55,2018Q1,1.0670782514829424e-05
12,55,2018Q2,1.0670782514829424e-05
12,55,2018Q3,1.1461210849261232e-05
12,55,2018Q4,1.1856425016477138e-05
12,55,2019Q1,1.1197734737783963e-05
12,55,2019Q2,1.1197734737783963e-05
12,55,2019Q3,1.0802520570568058e-05
12,55,2019Q4,1.1461210849261232e-05
12,55,2020Q1,1.1856425016477138e-05
12,55,2020Q2,1.462292418698847e-05
12,55,2020Q3,1.3437281685340755e-05
12,55,2020Q4,1.2119901127954406e-05
12,55,2021Q1,1.1329472793522599e-05
12,55,2021Q2,1.2910329462386216e-05
12,55,2021Q3,1.4227710019772565e-05
12,55,2021Q4,1.277859140664758e-05
12,60,1992Q3,1.2704521676949298e-05
12,60,1992Q4,1.2954857079450761e-05
12,60,1993Q1,1.220385087194637e-05
12,60,1993Q2,1.25167701250732e-05
12,60,1993Q3,1.2892273228825396e-05
12,60,1993Q4,1.439428564383418e-05
12,60,1994Q1,1.4519453345084911e-05
12,60,1994Q2,1.345552788445369e-05
12,60,1994Q3,1.2579353975698565e-05
12,60,1994Q4,1.3893614838831251e-05
12,60,1995Q1,1.4456869494459546e-05
12,60,1995Q2,1.3518111735079056e-05
12,60,1995Q3,1.5395627253840036e-05
12,60,1995Q4,1.4582037195710278e-05
12,60,1996Q1,1.6209217311969794e-05
12,60,1996Q2,1.5082708000713206e-05
12,60,1996Q3,1.595888190946833e-05
12,60,1996Q4,1.627180116259516e-05
12,60,1997Q1,1.7586062025727847e-05
12,60,1997Q2,1.670988811697272e-05
12,60,1997Q3,1.7711229726978577e-05
12,60,1997Q4,2.0464919154494683e-05
12,60,1998Q1,2.146626076450054e-05
12,60,1998Q2,1.7773813577603945e-05
12,60,1998Q3,1.890032288886053e-05
12,60,1998Q4,1.7773813577603945e-05
12,60,1999Q1,2.202951542012883e-05
12,60,1999Q2,1.7085391220724917e-05
12,60,1999Q3,2.077783840762151e-05
12,60,1999Q4,1.8086732830730773e-05
12,60,2000Q1,1.9651329096364925e-05
12,60,2000Q2,1.8399652083857605e-05
12,60,2000Q3,2.0840422258246876e-05
12,60,2000Q4,1.9588745245739556e-05
12,60,2001Q1,2.346894398451225e-05
12,60,2001Q2,1.9964248349491753e-05
12,60,2001Q3,2.3719279387013712e-05
12,60,2001Q4,2.077783840762151e-05
12,60,2012Q1,1.4269117942583448e-05
12,60,2012Q2,1.6021465760093696e-05
12,60,2012Q3,1.6021465760093696e-05
12,60,2012Q4,1.5708546506966864e-05
12,60,2013Q1,1.552079495509077e-05
12,60,2013Q2,1.6647304266347355e-05
12,60,2013Q3,1.514529185133857e-05
12,60,2013Q4,1.5833714208217597e-05
12,60,2014Q1,1.5270459552589302e-05
12,60,2014Q2,1.614663346134443e-05
12,60,2014Q3,1.6021465760093696e-05
12,60,2014Q4,1.689763966884882e-05
12,60,2015Q1,1.5207875701963937e-05
12,60,2015Q2,1.6522136565096622e-05
12,60,2015Q3,1.6396968863845892e-05
12,60,2015Q4,1.7022807370099552e-05
12,60,2016Q1,1.5896298058842962e-05
12,60,2016Q2,1.8086732830730773e-05
12,60,2016Q3,1.627180116259516e-05
12,60,2016Q4,1.7586062025727847e-05
12,60,2017Q1,1.5708546506966864e-05
12,60,2017Q2,1.6396968863845892e-05
12,60,2017Q3,1.6835055818223454e-05
12,60,2017Q4,1.7773813577603945e-05
12,60,2018Q1,1.5708546506966864e-05
12,60,2018Q2,1.7273142772601015e-05
12,60,2018Q3,1.677247196759809e-05
12,60,2018Q4,1.8211900531981507e-05
12,60,2019Q1,1.6459552714471257e-05
12,60,2019Q2,1.752347817510248e-05
12,60,2019Q3,1.6396968863845892e-05
12,60,2019Q4,1.8399652083857605e-05
12,60,2020Q1,1.7773813577603945e-05
12,60,2020Q2,2.453286944514347e-05
12,60,2020Q3,1.8837739038235166e-05
12,60,2020Q4,1.783639742822931e-05
12,60,2021Q1,1.5708546506966864e-05
12,60,2021Q2,1.7147975071350282e-05
12,60,2021Q3,2.077783840762151e-05
12,60,2021Q4,1.9463577544488826e-05
12,65,1992Q3,6.293375913475647e-06
12,65,1992Q4,5.852839599532352e-06
12,65,1993Q1,7.48911733703602e-06
12,65,1993Q2,7.174448541362238e-06
12,65,1993Q3,6.859779745688455e-06
12,65,1993Q4,7.048581023092725e-06
12,65,1994Q1,8.621925001461636e-06
12,65,1994Q2,7.740852373575046e-06
12,65,1994Q3,7.30031605963175e-06
12,65,1994Q4,7.4261835779012636e-06
12,65,1995Q1,8.936593797135418e-06
12,65,1995Q2,8.999527556270175e-06
12,65,1995Q3,8.433123724057367e-06
12,65,1995Q4,8.936593797135418e-06
12,65,1996Q1,9.691798906752496e-06
12,65,1996Q2,8.684858760596393e-06
12,65,1996Q3,1.0132335220695792e-05
12,65,1996Q4,8.433123724057367e-06
12,65,1997Q1,9.691798906752496e-06
12,65,1997Q2,8.747792519731149e-06
12,65,1997Q3,1.1076341607717139e-05
12,65,1997Q4,1.176861295819946e-05
12,65,1998Q1,1.157981168079519e-05
12,65,1998Q2,1.0761672812043357e-05
12,65,1998Q3,1.0572871534639088e-05
12,65,1998Q4,1.0258202738965304e-05
12,65,1999Q1,1.2586751826951294e-05
12,65,1999Q2,1.1328076644256165e-05
12,65,1999Q3,1.088754033031287e-05
12,65,1999Q4,1.0321136498100061e-05
12,65,2000Q1,1.1013407848582382e-05
12,65,2000Q2,9.502997629348226e-06
12,65,2000Q3,1.0195268979830549e-05
12,65,2000Q4,1.000646770242628e-05
12,65,2001Q1,9.62886514761774e-06
12,65,2001Q2,9.377130111078714e-06
12,65,2001Q3,1.0195268979830549e-05
12,65,2001Q4,9.754732665887253e-06
12,65,2012Q1,8.747792519731149e-06
12,65,2012Q2,9.062461315404932e-06
12,65,2012Q3,9.377130111078714e-06
12,65,2012Q4,8.181388687518342e-06
12,65,2013Q1,1.000646770242628e-05
12,65,2013Q2,1.0635805293773843e-05
12,65,2013Q3,9.251262592809202e-06
12,65,2013Q4,9.251262592809202e-06
12,65,2014Q1,9.188328833674445e-06
12,65,2014Q2,1.0447004016369573e-05
12,65,2014Q3,9.691798906752496e-06
12,65,2014Q4,9.943533943291522e-06
12,65,2015Q1,1.157981168079519e-05
12,65,2015Q2,9.880600184156765e-06
12,65,2015Q3,1.0635805293773843e-05
12,65,2015Q4,1.0384070257234818e-05
12,65,2016Q1,9.880600184156765e-06
12,65,2016Q2,1.1516877921660435e-05
12,65,2016Q3,1.0572871534639088e-05
12,65,2016Q4,1.2335016790412268e-05
12,65,2017Q1,9.81766642502201e-06
12,65,2017Q2,1.0824606571178112e-05
12,65,2017Q3,1.1139275366851896e-05
12,65,2017Q4,1.139101040339092e-05
12,65,2018Q1,1.0635805293773843e-05
12,65,2018Q2,1.1076341607717139e-05
12,65,2018Q3,1.1202209125986651e-05
12,65,2018Q4,1.139101040339092e-05
12,65,2019Q1,1.1642745439929947e-05
12,65,2019Q2,1.1957414235603729e-05
12,65,2019Q3,1.139101040339092e-05
12,65,2019Q4,1.2272083031277512e-05
12,65,2020Q1,1.2020347994738486e-05
12,65,2020Q2,2.0894008032739147e-05
12,65,2020Q3,1.2020347994738486e-05
12,65,2020Q4,1.2146215513007998e-05
12,65,2021Q1,1.06987390529086e-05
12,65,2021Q2,1.2146215513007998e-05
12,65,2021Q3,1.4537698360128745e-05
12,65,2021Q4,1.3341956936568372e-05
12,70,1992Q3,1.823235042179714e-05
12,70,1992Q4,1.8812470662490687e-05
12,70,1993Q1,2.0801454344868555e-05
12,70,1993Q2,2.0387082744373165e-05
12,70,1993Q3,1.7237858580608205e-05
12,70,1993Q4,1.864672202229253e-05
12,70,1994Q1,1.8563847702193453e-05
12,70,1994Q2,2.13815745855621e-05
12,70,1994Q3,1.748648154090544e-05
12,70,1994Q4,1.9558339543382385e-05
12,70,1995Q1,1.864672202229253e-05
12,70,1995Q2,1.9143967942886995e-05
12,70,1995Q3,1.980696250367962e-05
12,70,1995Q4,2.0884328664967633e-05
12,70,1996Q1,2.0801454344868555e-05
12,70,1996Q2,2.1547323225760256e-05
12,70,1996Q3,1.9641213863481463e-05
12,70,1996Q4,2.096720298506671e-05
12,70,1997Q1,2.013845978407593e-05
12,70,1997Q2,2.0801454344868555e-05
12,70,1997Q3,2.1961694826255646e-05
12,70,1997Q4,2.2127443466453802e-05
12,70,1998Q1,2.4282175789029826e-05
12,70,1998Q2,2.1878820506156568e-05
12,70,1998Q3,2.13815745855621e-05
12,70,1998Q4,2.0469957064472243e-05
12,70,1999Q1,2.535954195031784e-05
12,70,1999Q2,2.0884328664967633e-05
12,70,1999Q3,2.055283138457132e-05
12,70,1999Q4,1.980696250367962e-05
12,70,2000Q1,2.0801454344868555e-05
12,70,2000Q2,1.9641213863481463e-05
12,70,2000Q3,2.0055585463976853e-05
12,70,2000Q4,1.930971658308515e-05
12,70,2001Q1,3.157511595774868e-05
12,70,2001Q2,2.2873312347345504e-05
12,70,2001Q3,2.06357057046704e-05
12,70,2001Q4,1.889534498258976e-05
12,70,2012Q1,1.5911869459022957e-05
12,70,2012Q2,1.616049241932019e-05
12,70,2012Q3,1.7320732900707283e-05
12,70,2012Q4,1.7320732900707283e-05
12,70,2013Q1,1.6409115379617425e-05
12,70,2013Q2,1.624336673941927e-05
12,70,2013Q3,1.665773833991466e-05
12,70,2013Q4,1.7154984260509127e-05
12,70,2014Q1,1.6491989699716503e-05
12,70,2014Q2,1.6906361300211893e-05
12,70,2014Q3,1.740360722080636e-05
12,70,2014Q4,1.781797882130175e-05
12,70,2015Q1,1.698923562031097e-05
12,70,2015Q2,1.6906361300211893e-05
12,70,2015Q3,1.657486401981558e-05
12,70,2015Q4,1.7237858580608205e-05
12,70,2016Q1,1.7237858580608205e-05
12,70,2016Q2,1.781797882130175e-05
12,70,2016Q3,1.790085314140083e-05
12,70,2016Q4,1.7652230181103595e-05
12,70,2017Q1,1.657486401981558e-05
12,70,2017Q2,1.8398099061995297e-05
12,70,2017Q3,1.9475465223283307e-05
12,70,2017Q4,1.864672202229253e-05
12,70,2018Q1,1.6906361300211893e-05
12,70,2018Q2,1.8812470662490687e-05
12,70,2018Q3,1.9143967942886995e-05
12,70,2018Q4,1.8812470662490687e-05
12,70,2019Q1,1.790085314140083e-05
12,70,2019Q2,1.980696250367962e-05
12,70,2019Q3,1.9143967942886995e-05
12,70,2019Q4,1.864672202229253e-05
12,70,2020Q1,2.7182776992497555e-05
12,70,2020Q2,8.337156601967237e-05
12,70,2020Q3,2.013845978407593e-05
12,70,2020Q4,2.022133410417501e-05
12,70,2021Q1,1.4420131697239556e-05
12,70,2021Q2,1.5000251937933101e-05
12,70,2021Q3,1.665773833991466e-05
12,70,2021Q4,1.6740612660013737e-05
12,80,1992Q3,1.4038364633960724e-05
12,80,1992Q4,1.3545790436277893e-05
12,80,1993Q1,1.4038364633960724e-05
12,80,1993Q2,1.4530938831643557e-05
12,80,1993Q3,1.305321623859506e-05
12,80,1993Q4,1.2806929139753643e-05
12,80,1994Q1,1.502351302932639e-05
12,80,1994Q2,1.576237432585064e-05
12,80,1994Q3,1.2806929139753643e-05
12,80,1994Q4,1.4530938831643557e-05
12,80,1995Q1,1.4038364633960724e-05
12,80,1995Q2,1.502351302932639e-05
12,80,1995Q3,1.5516087227009224e-05
12,80,1995Q4,1.4777225930484974e-05
12,80,1996Q1,1.576237432585064e-05
12,80,1996Q2,1.5269800128167805e-05
12,80,1996Q3,1.4777225930484974e-05
12,80,1996Q4,1.502351302932639e-05
12,80,1997Q1,1.4777225930484974e-05
12,80,1997Q2,1.5516087227009224e-05
12,80,1997Q3,1.576237432585064e-05
12,80,1997Q4,1.896410661078905e-05
12,80,1998Q1,2.3889848587617375e-05
12,80,1998Q2,1.7240096918899136e-05
12,80,1998Q3,1.699380982005772e-05
12,80,1998Q4,1.6501235622374886e-05
12,80,1999Q1,1.896410661078905e-05
12,80,1999Q2,1.6747522721216305e-05
12,80,1999Q3,1.699380982005772e-05
12,80,1999Q4,1.6747522721216305e-05
12,80,2000Q1,1.699380982005772e-05
12,80,2000Q2,1.6501235622374886e-05
12,80,2000Q3,1.625494852353347e-05
12,80,2000Q4,1.6501235622374886e-05
12,80,2001Q1,1.699380982005772e-05
12,80,2001Q2,1.576237432585064e-05
12,80,2001Q3,1.6747522721216305e-05
12,80,2001Q4,1.748638401774055e-05
12,80,2012Q1,1.3545790436277893e-05
12,80,2012Q2,1.3545790436277893e-05
12,80,2012Q3,1.5269800128167805e-05
12,80,2012Q4,1.4777225930484974e-05
12,80,2013Q1,1.4284651732802142e-05
12,80,2013Q2,1.4038364633960724e-05
12,80,2013Q3,1.4284651732802142e-05
12,80,2013Q4,1.4530938831643557e-05
12,80,2014Q1,1.4038364633960724e-05
12,80,2014Q2,1.4530938831643557e-05
12,80,2014Q3,1.4530938831643557e-05
12,80,2014Q4,1.502351302932639e-05
12,80,2015Q1,1.4284651732802142e-05
12,80,2015Q2,1.4284651732802142e-05
12,80,2015Q3,1.5269800128167805e-05
12,80,2015Q4,1.4777225930484974e-05
12,80,2016Q1,1.4777225930484974e-05
12,80,2016Q2,1.5516087227009224e-05
12,80,2016Q3,1.576237432585064e-05
12,80,2016Q4,1.5269800128167805e-05
12,80,2017Q1,1.5269800128167805e-05
12,80,2017Q2,1.5516087227009224e-05
12,80,2017Q3,1.6008661424692055e-05
12,80,2017Q4,1.5269800128167805e-05
12,80,2018Q1,1.5516087227009224e-05
12,80,2018Q2,1.5516087227009224e-05
12,80,2018Q3,1.576237432585064e-05
12,80,2018Q4,1.6501235622374886e-05
12,80,2019Q1,1.5269800128167805e-05
12,80,2019Q2,1.6501235622374886e-05
12,80,2019Q3,1.576237432585064e-05
12,80,2019Q4,1.6008661424692055e-05
12,80,2020Q1,2.216583889572746e-05
12,80,2020Q2,6.625122958834096e-05
12,80,2020Q3,1.82252453142648e-05
12,80,2020Q4,1.8471532413106217e-05
12,80,2021Q1,1.4530938831643557e-05
12,80,2021Q2,1.6501235622374886e-05
12,80,2021Q3,1.9210393709630467e-05
12,80,2021Q4,1.6008661424692055e-05
13,10,1992Q3,3.784991819256318e-05
13,10,1992Q4,3.899688541051964e-05
13,10,1993Q1,3.44090165386938e-05
13,10,1993Q2,3.268856571175911e-05
13,10,1993Q3,3.957036901949787e-05
13,10,1993Q4,3.784991819256318e-05
13,10,1994Q1,3.154159849380265e-05
13,10,1994Q2,3.268856571175911e-05
13,10,1994Q3,3.957036901949787e-05
13,10,1994Q4,3.957036901949787e-05
13,10,1995Q1,3.3835532929715566e-05
13,10,1995Q2,4.243778706438902e-05
13,10,1995Q3,3.727643458358495e-05
13,10,1995Q4,4.186430345541079e-05
13,10,1996Q1,3.44090165386938e-05
13,10,1996Q2,3.727643458358495e-05
13,10,1996Q3,3.670295097460672e-05
13,10,1996Q4,3.957036901949787e-05
13,10,1997Q1,3.670295097460672e-05
13,10,1997Q2,3.670295097460672e-05
13,10,1997Q3,4.071733623745433e-05
13,10,1997Q4,4.1290819846432557e-05
13,10,1998Q1,3.612946736562849e-05
13,10,1998Q2,3.784991819256318e-05
13,10,1998Q3,3.211508210278088e-05
13,10,1998Q4,3.555598375665026e-05
13,10,1999Q1,3.555598375665026e-05
13,10,1999Q2,3.670295097460672e-05
13,10,1999Q3,3.784991819256318e-05
13,10,1999Q4,3.326204932073734e-05
