state_fips,industry_code,quarter_label,g_s_loo
13,60,2002Q2,6.086363410380773e-05
13,60,2002Q3,6.312888199405719e-05
13,60,2002Q4,6.4738400231866e-05
13,60,2003Q1,6.283082306112962e-05
13,60,2003Q2,6.748054241479956e-05
13,60,2003Q3,6.873238993309531e-05
13,60,2003Q4,6.807666028065467e-05
13,60,2004Q1,6.849394278675326e-05
13,60,2004Q2,6.944773137212145e-05
13,60,2004Q3,6.640753025626034e-05
13,60,2004Q4,6.581141239040521e-05
13,60,2005Q1,7.356094464652178e-05
13,60,2005Q2,7.528968645750163e-05
13,60,2005Q3,7.427628608554792e-05
13,60,2005Q4,6.742093062821405e-05
13,60,2006Q1,6.527490631113561e-05
13,60,2006Q2,6.938811958553594e-05
13,60,2006Q3,6.748054241479956e-05
13,60,2006Q4,6.813627206724018e-05
13,60,2007Q1,7.052074353066066e-05
13,60,2007Q2,7.272637963432461e-05
13,60,2007Q3,7.445512144530446e-05
13,60,2007Q4,7.838949935994825e-05
13,60,2008Q1,7.707804005506698e-05
13,60,2008Q2,7.302443856725217e-05
13,60,2008Q3,7.844911114653376e-05
13,60,2008Q4,9.049069203680718e-05
13,60,2009Q1,9.239826920754356e-05
13,60,2009Q2,7.588580432335675e-05
13,60,2009Q3,7.183220283554193e-05
13,60,2009Q4,6.807666028065467e-05
13,60,2010Q1,6.759976598797058e-05
13,60,2010Q2,6.235392876844552e-05
13,60,2010Q3,7.171297926237091e-05
13,60,2010Q4,6.909006065260837e-05
13,60,2011Q1,7.242832070139704e-05
13,60,2011Q2,8.089319439653975e-05
13,60,2011Q3,7.677998112213943e-05
13,60,2011Q4,7.654153397579737e-05
13,60,2012Q1,7.868755829287581e-05
13,60,2012Q2,8.16085358355659e-05
13,60,2012Q3,7.338210928676523e-05
13,60,2012Q4,7.922406437214542e-05
13,60,2013Q1,6.861316635992428e-05
13,60,2013Q2,7.147453211602885e-05
13,60,2013Q3,7.505123931115958e-05
13,60,2013Q4,6.694403633552995e-05
13,60,2014Q1,7.61838632562843e-05
13,60,2014Q2,7.445512144530446e-05
13,60,2014Q3,7.946251151848746e-05
13,60,2014Q4,8.125086511605282e-05
13,60,2015Q1,7.61838632562843e-05
13,60,2015Q2,7.564735717701469e-05
13,60,2015Q3,7.582619253677124e-05
13,60,2015Q4,8.196620655507897e-05
13,60,2016Q1,8.613903161606481e-05
13,60,2016Q2,7.564735717701469e-05
13,60,2016Q3,7.32032739270087e-05
13,60,2016Q4,7.445512144530446e-05
13,60,2017Q1,6.843433100016775e-05
13,60,2017Q2,7.952212330507297e-05
13,60,2017Q3,7.713765184165249e-05
13,60,2017Q4,6.67652009757734e-05
13,60,2018Q1,7.57069689636002e-05
13,60,2018Q2,7.201103819529847e-05
13,60,2018Q3,7.06399671038317e-05
13,60,2018Q4,7.940289973190195e-05
13,60,2019Q1,6.9626566731878e-05
13,60,2019Q2,7.791260506726415e-05
13,60,2019Q3,7.451473323188997e-05
13,60,2019Q4,7.749532256116557e-05
13,60,2020Q1,0.00012417135145762146
13,60,2020Q2,0.00012679427006738396
13,60,2020Q3,6.754015420138507e-05
13,60,2020Q4,6.992462566480554e-05
13,60,2021Q1,7.105724960993028e-05
13,60,2021Q2,5.645236189647984e-05
13,60,2021Q3,6.62286948965038e-05
13,60,2021Q4,6.0029069091610556e-05
13,60,2022Q1,6.765937777455609e-05
13,60,2022Q2,6.658636561601688e-05
13,60,2022Q3,6.27115994879586e-05
13,60,2022Q4,6.527490631113561e-05
13,60,2023Q1,7.785299328067864e-05
13,60,2023Q2,6.593063596357625e-05
13,60,2023Q3,6.992462566480554e-05
13,60,2023Q4,6.736131884162854e-05
13,60,2024Q1,7.505123931115958e-05
13,60,2024Q2,6.396344700625436e-05
13,65,2001Q1,2.2722451890233864e-05
13,65,2001Q2,1.9981137319026027e-05
13,65,2001Q3,2.38798958202994e-05
13,65,2001Q4,2.72303914073312e-05
13,65,2002Q1,2.72913095089136e-05
13,65,2002Q2,2.55246845630241e-05
13,65,2002Q3,2.55246845630241e-05
13,65,2002Q4,2.4915503547200137e-05
13,65,2003Q1,2.5646520766188894e-05
13,65,2003Q2,2.9240688759550283e-05
13,65,2003Q3,3.0032624080121436e-05
13,65,2003Q4,2.4671831140870552e-05
13,65,2004Q1,2.686488279783682e-05
13,65,2004Q2,2.4428158734540964e-05
13,65,2004Q3,2.6621210391507237e-05
13,65,2004Q4,2.6194783680430463e-05
13,65,2005Q1,2.9606197369044662e-05
13,65,2005Q2,2.6803964696254426e-05
13,65,2005Q3,2.534193025827691e-05
13,65,2005Q4,2.8205081032649542e-05
13,65,2006Q1,2.503733975036493e-05
13,65,2006Q2,2.857058964214392e-05
13,65,2006Q3,2.522009405511212e-05
13,65,2006Q4,2.570743886777129e-05
13,65,2007Q1,2.838783533739673e-05
13,65,2007Q2,2.844875343897913e-05
13,65,2007Q3,2.7534981915243184e-05
13,65,2007Q4,2.8692425845308715e-05
13,65,2008Q1,3.179924902601093e-05
13,65,2008Q2,3.0885477502274984e-05
13,65,2008Q3,3.0885477502274984e-05
13,65,2008Q4,3.125098611176936e-05
13,65,2009Q1,3.563708942570191e-05
13,65,2009Q2,3.173833092442854e-05
13,65,2009Q3,3.764738677792099e-05
13,65,2009Q4,3.2652102448164486e-05
13,65,2010Q1,3.307852915924126e-05
13,65,2010Q2,2.9910787876956645e-05
13,65,2010Q3,3.789105918425057e-05
13,65,2010Q4,3.167741282284614e-05
13,65,2011Q1,2.8326917235814336e-05
13,65,2011Q2,3.0519968892780605e-05
13,65,2011Q3,3.015446028328623e-05
13,65,2011Q4,3.186016712759333e-05
13,65,2012Q1,3.027629648645102e-05
13,65,2012Q2,3.557617132411951e-05
13,65,2012Q3,2.8144162931067147e-05
13,65,2012Q4,3.131190421335176e-05
13,65,2013Q1,3.06418050959454e-05
13,65,2013Q2,3.24084300418349e-05
13,65,2013Q3,3.210383953392292e-05
13,65,2013Q4,2.9606197369044662e-05
13,65,2014Q1,3.417505498772439e-05
13,65,2014Q2,3.0885477502274984e-05
13,65,2014Q3,3.0215378384868625e-05
13,65,2014Q4,2.978895167379185e-05
13,65,2015Q1,2.686488279783682e-05
13,65,2015Q2,2.72913095089136e-05
13,65,2015Q3,2.863150774372632e-05
13,65,2015Q4,2.875334394689111e-05
13,65,2016Q1,2.9545279267462267e-05
13,65,2016Q2,2.9423443064297473e-05
13,65,2016Q3,3.027629648645102e-05
13,65,2016Q4,3.161649472126374e-05
13,65,2017Q1,2.589019317251848e-05
13,65,2017Q2,3.131190421335176e-05
13,65,2017Q3,3.527158081620753e-05
13,65,2017Q4,3.3504955870318034e-05
13,65,2018Q1,3.508882651146034e-05
13,65,2018Q2,3.119006801018697e-05
13,65,2018Q3,3.137282231493416e-05
13,65,2018Q4,3.045905079119821e-05
13,65,2019Q1,3.253026624499969e-05
13,65,2019Q2,3.204292143234052e-05
13,65,2019Q3,3.027629648645102e-05
13,65,2019Q4,2.9423443064297473e-05
13,65,2020Q1,0.00011476970338123486
13,65,2020Q2,9.491040226537362e-05
13,65,2020Q3,3.119006801018697e-05
13,65,2020Q4,3.24693481434173e-05
13,65,2021Q1,2.6194783680430463e-05
13,65,2021Q2,2.4915503547200137e-05
13,65,2021Q3,1.9189201998454874e-05
13,65,2021Q4,2.8205081032649542e-05
13,65,2022Q1,2.704763710258401e-05
13,65,2022Q2,2.875334394689111e-05
13,65,2022Q3,2.7839572423155167e-05
13,65,2022Q4,2.570743886777129e-05
13,65,2023Q1,2.997170597853904e-05
13,65,2023Q2,3.0763641299110194e-05
13,65,2023Q3,3.441872739405398e-05
13,65,2023Q4,3.320036536240605e-05
13,65,2024Q1,3.033721458803342e-05
13,65,2024Q2,3.24084300418349e-05
13,70,2001Q1,6.411537780721277e-05
13,70,2001Q2,6.181135555639595e-05
13,70,2001Q3,7.102744455966321e-05
13,70,2001Q4,7.905179791595626e-05
13,70,2002Q1,5.5455432105866804e-05
13,70,2002Q2,6.467152110913407e-05
13,70,2002Q3,6.379758163468631e-05
13,70,2002Q4,6.713444144621411e-05
13,70,2003Q1,6.999460699895222e-05
13,70,2003Q2,7.682722470827106e-05
13,70,2003Q3,7.356981393987488e-05
13,70,2003Q4,7.325201776734842e-05
13,70,2004Q1,7.960794121787756e-05
13,70,2004Q2,7.730391896706075e-05
13,70,2004Q3,7.87340017434298e-05
13,70,2004Q4,6.967681082642576e-05
13,70,2005Q1,7.936959408848272e-05
13,70,2005Q2,7.26958744654271e-05
13,70,2005Q3,7.015350508521545e-05
13,70,2005Q4,6.753168666187218e-05
13,70,2006Q1,6.87234223088464e-05
13,70,2006Q2,7.190138403411096e-05
13,70,2006Q3,6.37181325915547e-05
13,70,2006Q4,6.967681082642576e-05
13,70,2007Q1,6.888232039510962e-05
13,70,2007Q2,6.999460699895222e-05
13,70,2007Q3,7.166303690471612e-05
13,70,2007Q4,6.292364216023855e-05
13,70,2008Q1,6.975625986955738e-05
13,70,2008Q2,6.379758163468631e-05
13,70,2008Q3,7.364926298300649e-05
13,70,2008Q4,6.951791274016254e-05
13,70,2009Q1,7.206028212037419e-05
13,70,2009Q2,7.102744455966321e-05
13,70,2009Q3,6.896176943824124e-05
13,70,2009Q4,6.920011656763608e-05
13,70,2010Q1,6.038127278002689e-05
13,70,2010Q2,6.379758163468631e-05
13,70,2010Q3,6.31619892896334e-05
13,70,2010Q4,5.911008808992106e-05
13,70,2011Q1,6.173190651326434e-05
13,70,2011Q2,6.347978546215985e-05
13,70,2011Q3,6.888232039510962e-05
13,70,2011Q4,7.492044767311232e-05
13,70,2012Q1,7.158358786158451e-05
13,70,2012Q2,6.324143833276501e-05
13,70,2012Q3,6.562490962671344e-05
13,70,2012Q4,6.792893187753025e-05
13,70,2013Q1,6.244694790144887e-05
13,70,2013Q2,7.055075030087352e-05
13,70,2013Q3,7.261642542229549e-05
13,70,2013Q4,5.744165818415716e-05
13,70,2014Q1,6.76111357050038e-05
13,70,2014Q2,7.523824384563878e-05
13,70,2014Q3,6.999460699895222e-05
13,70,2014Q4,6.657829814429281e-05
13,70,2015Q1,7.37287120261381e-05
13,70,2015Q2,7.507934575937555e-05
13,70,2015Q3,6.880287135197801e-05
13,70,2015Q4,7.611218332008653e-05
13,70,2016Q1,7.142468977532128e-05
13,70,2016Q2,6.864397326571478e-05
13,70,2016Q3,6.864397326571478e-05
13,70,2016Q4,6.626050197176635e-05
13,70,2017Q1,7.968739026100918e-05
13,70,2017Q2,6.737278857560895e-05
13,70,2017Q3,8.405708763324796e-05
13,70,2017Q4,7.364926298300649e-05
13,70,2018Q1,8.04024316491937e-05
13,70,2018Q2,7.468210054371748e-05
13,70,2018Q3,7.452320245745425e-05
13,70,2018Q4,7.499989671624393e-05
13,70,2019Q1,6.562490962671344e-05
13,70,2019Q2,7.182193499097935e-05
13,70,2019Q3,7.309311968108519e-05
13,70,2019Q4,7.031240317147868e-05
13,70,2020Q1,0.000457944284610625
13,70,2020Q2,0.0002250791391918634
13,70,2020Q3,5.4899288803945505e-05
13,70,2020Q4,9.398821802469976e-05
13,70,2021Q1,4.71132825770473e-05
13,70,2021Q2,4.226689094601882e-05
13,70,2021Q3,4.465036223996726e-05
13,70,2021Q4,4.3776422765519494e-05
13,70,2022Q1,4.7192731620178914e-05
13,70,2022Q2,5.0926836647364785e-05
13,70,2022Q3,4.743107874957376e-05
13,70,2022Q4,5.068848951796994e-05
13,70,2023Q1,5.26747155962603e-05
13,70,2023Q2,5.2039123251207384e-05
13,70,2023Q3,5.855394478799976e-05
13,70,2023Q4,5.521708497647196e-05
13,70,2024Q1,6.395647972094954e-05
13,70,2024Q2,5.346920602757645e-05
13,80,2001Q1,5.060008613892598e-05
13,80,2001Q2,3.848457255636624e-05
13,80,2001Q3,3.705921801724156e-05
13,80,2001Q4,3.5396304388262776e-05
13,80,2002Q1,3.6346540747679226e-05
13,80,2002Q2,5.0837645228780095e-05
13,80,2002Q3,4.869961342009308e-05
13,80,2002Q4,4.1810399814323814e-05
13,80,2003Q1,5.535126793600823e-05
13,80,2003Q2,5.558882702586235e-05
13,80,2003Q3,5.1075204318634204e-05
13,80,2003Q4,6.41409542606104e-05
13,80,2004Q1,3.7534336196949786e-05
13,80,2004Q2,4.679914070126018e-05
13,80,2004Q3,5.46385906664459e-05
13,80,2004Q4,5.036252704907187e-05
13,80,2005Q1,6.152780427221516e-05
13,80,2005Q2,5.2025440678050655e-05
13,80,2005Q3,4.2760636173740264e-05
13,80,2005Q4,4.1810399814323814e-05
13,80,2006Q1,4.299819526359438e-05
13,80,2006Q2,6.105268609250693e-05
13,80,2006Q3,4.3473313443302606e-05
13,80,2006Q4,5.606394520557057e-05
13,80,2007Q1,3.468362711870044e-05
13,80,2007Q2,4.0622604365053254e-05
13,80,2007Q3,5.2738117947612996e-05
13,80,2007Q4,4.822449524038485e-05
13,80,2008Q1,4.846205433023897e-05
13,80,2008Q2,5.250055885775888e-05
13,80,2008Q3,5.7014181564987024e-05
13,80,2008Q4,5.345079521717533e-05
13,80,2009Q1,6.675410424900563e-05
13,80,2009Q2,7.007993150696322e-05
13,80,2009Q3,6.461607244031863e-05
13,80,2009Q4,5.677662247513291e-05
13,80,2010Q1,5.725174065484113e-05
13,80,2010Q2,4.751181797082252e-05
13,80,2010Q3,4.4423549802719056e-05
13,80,2010Q4,4.584890434184373e-05
13,80,2011Q1,5.677662247513291e-05
13,80,2011Q2,6.319071790119395e-05
13,80,2011Q3,6.722922242871386e-05
13,80,2011Q4,6.960481332725498e-05
13,80,2012Q1,5.4876149756300006e-05
13,80,2012Q2,6.461607244031863e-05
13,80,2012Q3,5.226299976790477e-05
13,80,2012Q4,6.865457696783853e-05
13,80,2013Q1,5.3688354307029447e-05
13,80,2013Q2,6.746678151856798e-05
13,80,2013Q3,4.941229068965542e-05
13,80,2013Q4,4.608646343169784e-05
13,80,2014Q1,4.632402252155196e-05
13,80,2014Q2,3.990992709549091e-05
13,80,2014Q3,4.72742588809684e-05
13,80,2014Q4,4.703669979111429e-05
13,80,2015Q1,5.558882702586235e-05
13,80,2015Q2,5.2738117947612996e-05
13,80,2015Q3,7.578134966346192e-05
13,80,2015Q4,4.608646343169784e-05
13,80,2016Q1,5.0837645228780095e-05
13,80,2016Q2,5.060008613892598e-05
13,80,2016Q3,5.3925913396883556e-05
13,80,2016Q4,4.584890434184373e-05
13,80,2017Q1,6.200292245192338e-05
13,80,2017Q2,5.606394520557057e-05
13,80,2017Q3,5.630150429542468e-05
13,80,2017Q4,6.79418996982762e-05
13,80,2018Q1,3.96723680056368e-05
13,80,2018Q2,6.152780427221516e-05
13,80,2018Q3,5.9152213373674034e-05
13,80,2018Q4,5.9389772463528144e-05
13,80,2019Q1,4.204795890417793e-05
13,80,2019Q2,4.774937706067663e-05
13,80,2019Q3,5.416347248673767e-05
13,80,2019Q4,3.824701346651213e-05
13,80,2020Q1,0.00025798917158156626
13,80,2020Q2,0.0002380342080338208
13,80,2020Q3,3.5396304388262776e-05
13,80,2020Q4,4.941229068965542e-05
13,80,2021Q1,5.582638611571646e-05
13,80,2021Q2,4.204795890417793e-05
13,80,2021Q3,4.3473313443302606e-05
13,80,2021Q4,4.1810399814323814e-05
13,80,2022Q1,3.705921801724156e-05
13,80,2022Q2,4.846205433023897e-05
13,80,2022Q3,4.086016345490736e-05
13,80,2022Q4,3.990992709549091e-05
13,80,2023Q1,4.537378616213551e-05
13,80,2023Q2,4.3473313443302606e-05
13,80,2023Q3,4.608646343169784e-05
13,80,2023Q4,4.394843162301083e-05
13,80,2024Q1,3.112024077088875e-05
13,80,2024Q2,3.492118620855455e-05
15,10,2001Q1,1.3565514653016745e-05
15,10,2001Q2,1.695689331627093e-05
15,10,2001Q3,1.695689331627093e-05
15,10,2001Q4,2.0348271979525116e-05
15,10,2002Q1,1.582643376185287e-05
15,10,2002Q2,1.695689331627093e-05
15,10,2002Q3,1.8652582647898025e-05
15,10,2002Q4,1.1869825321389651e-05
15,10,2003Q1,1.6391663539061898e-05
15,10,2003Q2,1.6391663539061898e-05
15,10,2003Q3,1.6391663539061898e-05
15,10,2003Q4,1.4130744430225775e-05
15,10,2004Q1,1.582643376185287e-05
15,10,2004Q2,1.3000284875807713e-05
15,10,2004Q3,1.2435055098598683e-05
15,10,2004Q4,1.4130744430225775e-05
15,10,2005Q1,1.1869825321389651e-05
15,10,2005Q2,1.130459554418062e-05
15,10,2005Q3,1.3565514653016745e-05
15,10,2005Q4,1.3000284875807713e-05
15,10,2006Q1,1.2435055098598683e-05
15,10,2006Q2,1.0174135989762558e-05
15,10,2006Q3,1.3565514653016745e-05
15,10,2006Q4,1.0174135989762558e-05
15,10,2007Q1,1.130459554418062e-05
15,10,2007Q2,1.3000284875807713e-05
15,10,2007Q3,1.6391663539061898e-05
15,10,2007Q4,1.5261203984643838e-05
15,10,2008Q1,1.8087352870688993e-05
15,10,2008Q2,1.752212309347996e-05
15,10,2008Q3,1.582643376185287e-05
15,10,2008Q4,2.4304880419988334e-05
15,10,2009Q1,3.2783327078123796e-05
15,10,2009Q2,3.221809730091477e-05
15,10,2009Q3,2.6565799528824458e-05
15,10,2009Q4,2.260919108836124e-05
15,10,2010Q1,1.4130744430225775e-05
15,10,2010Q2,1.3000284875807713e-05
15,10,2010Q3,1.3565514653016745e-05
15,10,2010Q4,1.5261203984643838e-05
15,10,2011Q1,7.913216880926435e-06
15,10,2011Q2,1.3000284875807713e-05
15,10,2011Q3,1.3000284875807713e-05
15,10,2011Q4,1.1869825321389651e-05
15,10,2012Q1,1.9217812425107056e-05
15,10,2012Q2,2.317442086557027e-05
15,10,2012Q3,2.0348271979525116e-05
15,10,2012Q4,2.204396131115221e-05
15,10,2013Q1,1.9783042202316084e-05
15,10,2013Q2,1.8087352870688993e-05
15,10,2013Q3,2.317442086557027e-05
15,10,2013Q4,2.260919108836124e-05
15,10,2014Q1,1.8087352870688993e-05
15,10,2014Q2,1.9783042202316084e-05
15,10,2014Q3,1.9783042202316084e-05
15,10,2014Q4,2.3739650642779303e-05
15,10,2015Q1,3.6174705741377986e-05
15,10,2015Q2,3.165286752370574e-05
15,10,2015Q3,3.730516529579605e-05
15,10,2015Q4,3.0522407969287676e-05
15,10,2016Q1,3.843562485021411e-05
15,10,2016Q2,2.6565799528824458e-05
15,10,2016Q3,1.9783042202316084e-05
15,10,2016Q4,1.3565514653016745e-05
15,10,2017Q1,1.752212309347996e-05
15,10,2017Q2,1.9783042202316084e-05
15,10,2017Q3,1.4695974207434806e-05
15,10,2017Q4,1.9217812425107056e-05
15,10,2018Q1,1.3000284875807713e-05
15,10,2018Q2,2.0348271979525116e-05
15,10,2018Q3,2.3739650642779303e-05
15,10,2018Q4,1.695689331627093e-05
15,10,2019Q1,2.260919108836124e-05
15,10,2019Q2,1.8087352870688993e-05
15,10,2019Q3,1.9217812425107056e-05
15,10,2019Q4,2.4304880419988334e-05
15,10,2020Q1,2.9957178192078644e-05
15,10,2020Q2,5.5957747943694074e-05
15,10,2020Q3,1.9217812425107056e-05
15,10,2020Q4,1.4130744430225775e-05
15,10,2021Q1,1.3000284875807713e-05
15,10,2021Q2,1.0174135989762558e-05
15,10,2021Q3,8.478446658135465e-06
15,10,2021Q4,8.478446658135465e-06
15,10,2022Q1,7.913216880926435e-06
15,10,2022Q2,6.782757326508372e-06
15,10,2022Q3,9.043676435344496e-06
15,10,2022Q4,8.478446658135465e-06
15,10,2023Q1,1.2435055098598683e-05
15,10,2023Q2,1.3000284875807713e-05
15,10,2023Q3,1.3000284875807713e-05
15,10,2023Q4,1.0174135989762558e-05
15,10,2024Q1,1.130459554418062e-05
15,10,2024Q2,1.130459554418062e-05
15,20,2001Q1,0.00011490823095071734
15,20,2001Q2,9.968421417729281e-05
15,20,2001Q3,9.650702806805639e-05
15,20,2001Q4,0.00011292248963244458
15,20,2002Q1,0.00010153757274101405
15,20,2002Q2,0.00011001006903231118
15,20,2002Q3,0.0001093481552595536
15,20,2002Q4,0.00010842147597769298
15,20,2003Q1,0.00010802432771403842
15,20,2003Q2,0.00010948053801410511
15,20,2003Q3,0.00012046830664188109
15,20,2003Q4,0.00010617096915031718
15,20,2004Q1,0.00011053960005051726
15,20,2004Q2,9.769847285902005e-05
15,20,2004Q3,9.716894184081397e-05
15,20,2004Q4,0.00010166995549556558
15,20,2005Q1,0.00010286140028652923
15,20,2005Q2,9.862515214088066e-05
15,20,2005Q3,9.531558327709273e-05
15,20,2005Q4,8.750500075855318e-05
15,20,2006Q1,9.200601441330478e-05
15,20,2006Q2,8.115062854008034e-05
15,20,2006Q3,9.465366950433514e-05
15,20,2006Q4,0.00010378807956838986
15,20,2007Q1,9.465366950433514e-05
15,20,2007Q2,0.00010114042447735951
15,20,2007Q3,0.00010140518998646254
15,20,2007Q4,9.677179357715942e-05
15,20,2008Q1,0.00010114042447735951
15,20,2008Q2,0.00010974530352320815
15,20,2008Q3,0.0001064357346594202
15,20,2008Q4,0.0001370161509608208
15,20,2009Q1,0.00014747438857039068
15,20,2009Q2,0.00013211798904241463
15,20,2009Q3,0.0001251017030511842
15,20,2009Q4,0.00010802432771403842
15,20,2010Q1,0.00010352331405928683
15,20,2010Q2,0.00010127280723191102
15,20,2010Q3,9.928706591363826e-05
15,20,2010Q4,0.00010405284507749289
15,20,2011Q1,9.597749704985031e-05
15,20,2011Q2,0.00011292248963244458
15,20,2011Q3,9.88899176499837e-05
15,20,2011Q4,8.16801595582864e-05
15,20,2012Q1,9.081456962234113e-05
15,20,2012Q2,9.465366950433514e-05
15,20,2012Q3,0.00010444999334114744
15,20,2012Q4,8.512211117662586e-05
15,20,2013Q1,8.47249629129713e-05
15,20,2013Q2,8.154777680373489e-05
15,20,2013Q3,7.148668745781954e-05
15,20,2013Q4,8.47249629129713e-05
15,20,2014Q1,5.718934996625564e-05
15,20,2014Q2,5.6130287929843494e-05
15,20,2014Q3,6.248466014831635e-05
15,20,2014Q4,8.154777680373489e-05
15,20,2015Q1,8.00915665036682e-05
15,20,2015Q2,6.579422901210428e-05
15,20,2015Q3,6.950094613954678e-05
15,20,2015Q4,6.725043931217097e-05
15,20,2016Q1,7.598770111257115e-05
15,20,2016Q2,7.559055284891659e-05
15,20,2016Q3,6.658852553941339e-05
15,20,2016Q4,7.784105967629239e-05
15,20,2017Q1,7.069239093051044e-05
15,20,2017Q2,8.366590087655918e-05
15,20,2017Q3,8.154777680373489e-05
15,20,2017Q4,6.460278422114062e-05
15,20,2018Q1,7.069239093051044e-05
15,20,2018Q2,6.51323152393467e-05
15,20,2018Q3,6.499993248479518e-05
15,20,2018Q4,6.447040146658911e-05
15,20,2019Q1,6.989809440320133e-05
15,20,2019Q2,8.829929728586228e-05
15,20,2019Q3,8.287160434925006e-05
15,20,2019Q4,9.902230040453522e-05
15,20,2020Q1,0.00013529517515165106
15,20,2020Q2,0.0001453562644975664
15,20,2020Q3,7.254574949423168e-05
15,20,2020Q4,7.426672530340141e-05
15,20,2021Q1,7.400195979429839e-05
15,20,2021Q2,6.566184625755277e-05
15,20,2021Q3,5.2555953556952516e-05
15,20,2021Q4,5.46740776297768e-05
15,20,2022Q1,5.162927427509189e-05
15,20,2022Q2,5.546837415708591e-05
15,20,2022Q3,6.182274637555875e-05
15,20,2022Q4,6.129321535735269e-05
15,20,2023Q1,7.850297344904998e-05
15,20,2023Q2,6.407325320293455e-05
15,20,2023Q3,6.447040146658911e-05
15,20,2023Q4,6.725043931217097e-05
15,20,2024Q1,7.41343425488499e-05
15,20,2024Q2,5.983700505728599e-05
15,30,2001Q1,5.307313307449538e-05
15,30,2001Q2,6.414186136275912e-05
15,30,2001Q3,5.8536543832164025e-05
15,30,2001Q4,6.236802670117839e-05
15,30,2002Q1,5.193787889108371e-05
15,30,2002Q2,4.831925618145903e-05
15,30,2002Q3,4.6971141838657676e-05
15,30,2002Q4,4.8603069727311946e-05
15,30,2003Q1,4.739686215743705e-05
15,30,2003Q2,4.3920146220738825e-05
15,30,2003Q3,4.278489203732716e-05
15,30,2003Q4,3.696671434734237e-05
15,30,2004Q1,3.6824807574415914e-05
15,30,2004Q2,3.3135231478327995e-05
15,30,2004Q3,3.8811502395386325e-05
15,30,2004Q4,3.654099402856299e-05
15,30,2005Q1,3.3986672115886746e-05
15,30,2005Q2,3.405762550234998e-05
15,30,2005Q3,3.391571872942352e-05
15,30,2005Q4,3.100662988443113e-05
15,30,2006Q1,3.2354744227232476e-05
15,30,2006Q2,3.207093068137956e-05
15,30,2006Q3,3.348999841064414e-05
15,30,2006Q4,3.157425697613696e-05
15,30,2007Q1,3.490906613990872e-05
15,30,2007Q2,3.3986672115886746e-05
15,30,2007Q3,3.817292191721726e-05
15,30,2007Q4,3.689576096087914e-05
15,30,2008Q1,3.058090956565175e-05
15,30,2008Q2,4.030152351111414e-05
15,30,2008Q3,3.866959562245987e-05
15,30,2008Q4,5.1866925504620486e-05
15,30,2009Q1,6.939241196103808e-05
15,30,2009Q2,5.6478895624730375e-05
15,30,2009Q3,3.980484980587153e-05
15,30,2009Q4,3.6611947415026225e-05
15,30,2010Q1,3.121949004382081e-05
15,30,2010Q2,2.6962286856027064e-05
15,30,2010Q3,3.0297096019798833e-05
15,30,2010Q4,2.9587562155166543e-05
15,30,2011Q1,2.5968939445541856e-05
15,30,2011Q2,2.547226574029925e-05
15,30,2011Q3,2.476273187566696e-05
15,30,2011Q4,2.249222350884363e-05
15,30,2012Q1,2.320175737347592e-05
15,30,2012Q2,2.476273187566696e-05
15,30,2012Q3,2.1924596417137796e-05
15,30,2012Q4,2.4337011556887586e-05
15,30,2013Q1,2.2563176895306858e-05
15,30,2013Q2,2.3627477692255295e-05
15,30,2013Q3,2.2846990441159776e-05
15,30,2013Q4,1.9512181277388007e-05
15,30,2014Q1,2.0363621914946758e-05
15,30,2014Q2,2.2917943827623005e-05
15,30,2014Q3,1.9795994823240925e-05
15,30,2014Q4,2.2917943827623005e-05
15,30,2015Q1,2.2917943827623005e-05
15,30,2015Q2,2.086029562018936e-05
15,30,2015Q3,2.320175737347592e-05
15,30,2015Q4,2.334366414640238e-05
15,30,2016Q1,2.4195104783961128e-05
15,30,2016Q2,2.4407964943350818e-05
15,30,2016Q3,2.1995549803601025e-05
15,30,2016Q4,2.1498876098358424e-05
15,30,2017Q1,2.1286015938968735e-05
15,30,2017Q2,2.2066503190064254e-05
15,30,2017Q3,2.1995549803601025e-05
15,30,2017Q4,2.341461753286561e-05
15,30,2018Q1,2.334366414640238e-05
15,30,2018Q2,2.4549871716277275e-05
15,30,2018Q3,2.313080398701269e-05
15,30,2018Q4,2.6323706377858003e-05
15,30,2019Q1,2.2988897214086234e-05
15,30,2019Q2,2.3769384465181753e-05
15,30,2019Q3,2.341461753286561e-05
15,30,2019Q4,2.334366414640238e-05
15,30,2020Q1,6.854097132347932e-05
15,30,2020Q2,7.641679722089776e-05
15,30,2020Q3,2.58270326726154e-05
15,30,2020Q4,2.3982244624571442e-05
15,30,2021Q1,2.0363621914946758e-05
15,30,2021Q2,2.1215062552505506e-05
15,30,2021Q3,2.2846990441159776e-05
15,30,2021Q4,2.1286015938968735e-05
15,30,2022Q1,2.2846990441159776e-05
15,30,2022Q2,2.1356969325431963e-05
15,30,2022Q3,2.100220239311582e-05
15,30,2022Q4,2.3627477692255295e-05
15,30,2023Q1,2.5117498807983108e-05
15,30,2023Q2,2.646561315078446e-05
15,30,2023Q3,2.8239447812365188e-05
15,30,2023Q4,2.4195104783961128e-05
15,30,2024Q1,2.639465976432123e-05
15,30,2024Q2,2.5968939445541856e-05
15,40,2001Q1,4.261738663301414e-05
15,40,2001Q2,4.7567500506903264e-05
15,40,2001Q3,4.965582979745023e-05
15,40,2001Q4,5.0351939560965894e-05
15,40,2002Q1,5.004255744384782e-05
